"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"11d3/2","5f5/2","0.7670893","0.0031131","0.7671(31)","1980.4847","1.5689","1980(2)*","38369.3697","324.506567","3.837(32)E+04","0.014025376051415923","0.0002482045306136535","0.01403(25)","","","",""
"11d3/2","6f5/2","2.4396721","0.0075514","2.4397(76)","3936.9815","3.1000","3937(3)*","49406.0467","327.358691","4.941(33)E+04","0.018059676001676565","0.00030540195913688673","0.01806(31)","","","",""
"11d3/2","7f5/2","8.0030535","0.0102337","8.003(10)","8506.4994","7.9598","8506(8)*","52706.7362","200.152684","5.271(20)E+04","0.019266195968056055","0.0003091733516445812","0.01927(31)","","","",""
"11d3/2","8f5/2","52.9321940","1.5309640","52.9(15)","28295.3949","80.0644","28300(80)*","62646.9353","3662.701088","6.26(37)E+04","0.02289969402629751","0.0013557987786727405","0.0229(14)","","","",""
"11d5/2","7p3/2","0.9956206","0.0111017","0.996(11)","587.4528","0.0002","587.4528(2)","1651143.9249","36822.268510","1.651(37)E+06","0.5862528672885298","0.006416118019213591","0.5863(64)","","","",""
"11d5/2","8p3/2","2.0233816","0.0160525","2.023(16)","1372.0551","0.0014","1372.055(1)","535250.3817","8492.819053","5.353(85)E+05","0.19004525664757807","0.003614061400150723","0.1900(36)","","","",""
"11d5/2","9p3/2","3.9215190","0.0730145","3.922(73)","2792.9505","0.0393","2792.95(4)","238360.8889","8876.056598","2.384(89)E+05","0.08463208595780972","0.003118229507950335","0.0846(31)","","","",""
"11d5/2","10p3/2","8.2450409","0.2604344","8.25(26)","5719.0145","0.1647","5719.0(2)","122726.4261","7753.075677","1.227(78)E+05","0.04357507427672165","0.0027032959060661675","0.0436(27)","","","",""
"11d5/2","11p3/2","23.1721560","1.3581360","23.2(14)","14183.5321","1.0131","14184(1)","63547.1034","7449.091311","6.35(74)E+04","0.02256294620111326","0.0026046668900213004","0.0226(26)","","","",""
"11d5/2","12p3/2","129.1556500","0.1767000","129.16(18)","186975.3006","176.0529","187000(200)","861.7676","3.389080","8.618(34)E+02","0.0003059780018834785","4.548974610369496e-06","0.0003060(45)","","","",""
"11d5/2","5f5/2","0.2044794","0.0002771","0.20448(28)","1976.4459","1.5625","1976(2)*","1828.7754","6.586347","1.8288(66)E+03","0.0006493224342353557","9.598666702820848e-06","0.0006493(96)","","","",""
"11d5/2","5f7/2","0.9140958","0.0011836","0.9141(12)","1976.0966","1.5620","1976(2)*","36565.7918","128.394913","3.657(13)E+04","0.012982999227148205","0.00019150706728036235","0.01298(19)","","","",""
"11d5/2","6f5/2","0.6503012","0.0003507","0.65030(35)","3921.0535","3.0749","3921(3)*","2368.8462","6.130808","2.3688(61)E+03","0.0008410792319948567","1.2253745638733568e-05","0.000841(12)","","","",""
"11d5/2","6f7/2","2.9070241","0.0014535","2.9070(15)","3919.9141","3.0732","3920(3)*","47378.7573","121.086746","4.738(12)E+04","0.016822235718372415","0.00024486777659486986","0.01682(24)","","","",""
"11d5/2","7f5/2","2.1233514","0.0060537","2.1234(61)","8432.4874","7.8219","8432(8)*","2539.1754","16.110630","2.539(16)E+03","0.0009015560710773526","1.4133316526507052e-05","0.000902(14)","","","",""
"11d5/2","7f7/2","9.4908368","0.0281195","9.491(28)","8428.7169","7.8149","8429(8)*","50797.3042","332.517536","5.080(33)E+04","0.018036020227237975","0.00028338654714494366","0.01804(28)","","","",""
"11d5/2","8f5/2","13.5949030","0.3144550","13.59(31)","27492.7392","75.5864","27490(80)*","3003.4074","141.130853","3.00(14)E+03","0.001066385660411768","5.233927734955986e-05","0.001066(52)","","","",""
"11d5/2","8f7/2","60.7033400","1.4162870","60.7(14)","27464.7709","75.4327","27460(80)*","60063.8668","2846.093441","6.01(28)E+04","0.021326193055886154","0.0010349446693553711","0.0213(10)","","","",""
"12d3/2","7p1/2","0.5302028","0.0071910","0.5302(72)","523.0373","0.0002","523.0373(2)","995161.3011","26994.217764","9.95(27)E+05","0.5091659649095331","0.007592594354995707","0.5092(76)","","","",""
"12d3/2","7p3/2","0.2679800","0.0038565","0.2680(39)","573.6409","0.0002","573.6409(2)","192704.4310","5546.418677","1.927(55)E+05","0.09859561201928407","0.0029593478915385368","0.0986(30)","","","",""
"12d3/2","8p1/2","0.9853544","0.0137465","0.985(14)","1213.0702","0.0011","1213.070(1)","275508.1390","7687.127905","2.755(77)E+05","0.1409614373888027","0.003974200213434895","0.1410(40)","","","",""
"12d3/2","8p3/2","0.5303795","0.0054702","0.5304(55)","1299.0050","0.0012","1299.005(1)","65005.2368","1340.895150","6.50(13)E+04","0.033259386265582315","0.0008368164983258305","0.03326(84)","","","",""
"12d3/2","9p1/2","1.7021006","0.0461726","1.702(46)","2359.4388","0.0280","2359.44(3)","111725.3228","6061.509823","1.117(61)E+05","0.05716332792750053","0.0030478276070974803","0.0572(30)","","","",""
"12d3/2","9p3/2","0.9656477","0.0150614","0.966(15)","2506.0735","0.0316","2506.07(3)","30009.8165","936.138891","3.001(94)E+04","0.015354271882428236","0.000527226611299219","0.01535(53)","","","",""
"12d3/2","10p1/2","2.9716443","0.1205296","2.97(12)","4362.3813","0.0958","4362.4(1)","53880.3123","4370.761760","5.39(44)E+04","0.027567411619508757","0.0022145859599939813","0.0276(22)","","","",""
"12d3/2","10p3/2","1.7877469","0.0453130","1.788(45)","4633.0272","0.1081","4633.0(1)","16278.8919","825.224342","1.628(83)E+04","0.008328959003547581","0.000437790777642802","0.00833(44)","","","",""
"12d3/2","11p1/2","5.6719772","0.3354340","5.67(34)","8365.1488","0.3524","8365.1(4)","27839.1044","3292.745066","2.78(33)E+04","0.014243645153106041","0.001674881745813765","0.0142(17)","","","",""
"12d3/2","11p3/2","3.7056945","0.1440711","3.71(14)","8969.3660","0.4051","8969.4(4)","9639.6508","749.547593","9.64(75)E+03","0.004932046765741745","0.0003890481104324063","0.00493(39)","","","",""
"12d3/2","12p1/2","13.6333100","1.3620580","13.6(14)","19397.6637","1.8948","19398(2)","12899.1667","2577.427215","1.29(26)E+04","0.0065997508725052475","0.0013139021119627035","0.0066(13)","","","",""
"12d3/2","12p3/2","10.6133080","0.7247553","10.61(72)","21582.1438","2.3457","21582(2)","5675.7741","775.170026","5.68(78)E+03","0.0029039624207596085","0.0003979626384941313","0.00290(40)","","","",""
"12d3/2","13p1/2","121.2261400","0.2741400","121.23(27)","154354.3358","119.9809","154400(100)","2024.1532","10.300032","2.024(10)E+03","0.001035641048778728","1.6753422730105105e-05","0.001036(17)","","","",""
"12d3/2","13p3/2","55.4011530","0.0932160","55.401(93)","344281.4845","596.9005","344300(600)","38.0982","0.236016","3.810(24)E+01","1.9492601652678595e-05","3.2279351194902214e-07","0.00001949(32)","","","",""
"12d3/2","5f5/2","0.5487089","0.0027494","0.5487(27)","1828.3374","1.3371","1828(1)*","24952.9715","255.985115","2.495(26)E+04","0.01276697937189099","0.0002348585681596943","0.01277(23)","","","",""
"12d3/2","6f5/2","1.5419845","0.0077431","1.5420(77)","3378.1524","2.2824","3378(2)*","31241.3372","320.083962","3.124(32)E+04","0.015984369161501037","0.00029363684994942736","0.01598(29)","","","",""
"12d3/2","7f5/2","3.9189583","0.0158041","3.919(16)","6266.6352","4.3198","6267(4)*","31611.5189","263.209032","3.161(26)E+04","0.01617376953972335","0.0002815057372226424","0.01617(28)","","","",""
"12d3/2","8f5/2","11.5937180","0.0057969","11.5937(58)","12926.6539","16.7101","12930(20)*","31520.5957","126.237565","3.152(13)E+04","0.01612724943940395","0.00025569350781632657","0.01613(26)","","","",""
"12d3/2","9f5/2","72.2240690","1.9896880","72.2(20)","41571.6927","172.8237","41600(200)*","36777.1521","2077.598067","3.68(21)E+04","0.01881672260874926","0.0010820917936905693","0.0188(11)","","","",""
"12d5/2","7p3/2","0.7966509","0.0090127","0.7967(90)","573.4058","0.0002","573.4058(2)","1136752.6518","25720.703101","1.137(26)E+06","0.5661421049128907","0.006339788200067641","0.5661(63)","","","",""
"12d5/2","8p3/2","1.5537568","0.0124735","1.554(12)","1297.7997","0.0012","1297.800(1)","372957.2755","5988.173499","3.730(60)E+05","0.18574561197118308","0.0035004504964099574","0.1857(35)","","","",""
"12d5/2","9p3/2","2.7979350","0.0444280","2.798(44)","2501.5916","0.0315","2501.59(3)","168865.9351","5362.798689","1.689(54)E+05","0.08410107138987602","0.0027017745189610257","0.0841(27)","","","",""
"12d5/2","10p3/2","5.1198330","0.1278910","5.12(13)","4617.7326","0.1074","4617.7(1)","89896.1967","4491.133093","8.99(45)E+04","0.04477141264421414","0.002223091062397632","0.0448(22)","","","",""
"12d5/2","11p3/2","10.4434960","0.3918670","10.44(39)","8912.2191","0.4000","8912.2(4)","52029.5778","3904.575134","5.20(39)E+04","0.025912527821286495","0.001927490214802142","0.0259(19)","","","",""
"12d5/2","12p3/2","28.9027030","1.8599560","28.9(19)","21254.2110","2.2749","21254(2)","29380.4210","3781.408290","2.94(38)E+04","0.014632464990561929","0.0018666196084562829","0.0146(19)","","","",""
"12d5/2","13p3/2","166.5521400","0.2257500","166.55(23)","276281.2543","384.3948","276300(400)","444.1833","2.210705","4.442(22)E+02","0.00022121863755523638","3.2653837844838364e-06","0.0002212(33)","","","",""
"12d5/2","5f5/2","0.1464263","0.0003188","0.14643(32)","1825.9508","1.3336","1826(1)*","1189.2880","5.797335","1.1893(58)E+03","0.0005923065255447101","8.722364817368686e-06","0.0005923(87)","","","",""
"12d5/2","5f7/2","0.6545922","0.0013881","0.6546(14)","1825.6526","1.3332","1826(1)*","23779.5317","113.512305","2.378(11)E+04","0.01184302856437185","0.00017380266036319246","0.01184(17)","","","",""
"12d5/2","6f5/2","0.4119864","0.0008683","0.41199(87)","3370.0137","2.2714","3370(2)*","1497.5689","7.001253","1.4976(70)E+03","0.0007458410832510688","1.0934852555134238e-05","0.000746(11)","","","",""
"12d5/2","6f7/2","1.8418022","0.0037317","1.8418(37)","3369.1720","2.2703","3369(2)*","29952.4590","135.638853","2.995(14)E+04","0.014917359687775043","0.00021772161058478094","0.01492(22)","","","",""
"12d5/2","7f5/2","1.0465627","0.0013374","1.0466(13)","6238.6858","4.2814","6239(4)*","1523.2361","4.999078","1.5232(50)E+03","0.000758624228499037","1.083209567709732e-05","0.000759(11)","","","",""
"12d5/2","7f7/2","4.6787680","0.0055476","4.6788(55)","6236.6217","4.2786","6237(4)*","30474.0995","95.687448","3.0474(96)E+04","0.015177154675623302","0.00021607292550191178","0.01518(22)","","","",""
"12d5/2","8f5/2","3.0801366","0.0066032","3.0801(66)","12808.2891","16.4055","12810(20)*","1524.6938","8.778420","1.5247(88)E+03","0.0007593502218114208","1.1421157242148101e-05","0.000759(11)","","","",""
"12d5/2","8f7/2","13.7681160","0.0310560","13.768(31)","12802.2155","16.3900","12800(20)*","30507.7156","180.751449","3.051(18)E+04","0.015193896664681898","0.00022900003033846873","0.01519(23)","","","",""
"12d5/2","9f5/2","18.5589800","0.4074880","18.56(41)","40371.8571","162.9916","40400(200)*","1767.6166","80.519263","1.768(81)E+03","0.0008803341741162963","4.189221806636762e-05","0.000880(42)","","","",""
"12d5/2","9f7/2","82.8653380","1.8366980","82.9(18)","40329.4919","162.6497","40300(200)*","35350.3417","1624.389605","3.54(16)E+04","0.017605691806757785","0.0008314445444477888","0.01761(83)","","","",""
"13d3/2","7p1/2","0.4399219","0.0060601","0.4399(61)","515.0765","0.0002","515.0765(2)","717370.0119","19764.117276","7.17(20)E+05","0.4982488582997296","0.007587957861909158","0.4982(76)","","","",""
"13d3/2","7p3/2","0.2210880","0.0032016","0.2211(32)","564.0794","0.0002","564.0794(2)","137948.5163","3995.295720","1.379(40)E+05","0.09581204902606578","0.0028860679638197484","0.0958(29)","","","",""
"13d3/2","8p1/2","0.7986885","0.0106199","0.799(11)","1171.0918","0.0011","1171.092(1)","201182.0930","5350.105131","2.012(54)E+05","0.1397308871054477","0.003798112642486187","0.1397(38)","","","",""
"13d3/2","8p3/2","0.4254582","0.0045377","0.4255(45)","1250.9861","0.0011","1250.986(1)","46834.2609","999.016247","4.68(10)E+04","0.032528704314424776","0.0008323007011914055","0.03253(83)","","","",""
"13d3/2","9p1/2","1.3258514","0.0334417","1.326(33)","2205.6602","0.0245","2205.66(2)","82981.4882","4186.053792","8.30(42)E+04","0.05763473672739223","0.0028705919952044675","0.0576(29)","","","",""
"13d3/2","9p3/2","0.7390376","0.0101586","0.739(10)","2333.2867","0.0274","2333.29(3)","21778.9073","598.733784","2.178(60)E+04","0.015126525384356833","0.0004692118049475167","0.01513(47)","","","",""
"13d3/2","10p1/2","2.1653742","0.0784337","2.165(78)","3864.2564","0.0752","3864.26(8)","41160.0057","2981.778013","4.12(30)E+04","0.02858765423861275","0.002056977250405463","0.0286(21)","","","",""
"13d3/2","10p3/2","1.2635104","0.0273035","1.264(27)","4075.1291","0.0836","4075.13(8)","11949.2555","516.429196","1.195(52)E+04","0.008299347383550745","0.00037724244207152047","0.00830(38)","","","",""
"13d3/2","11p1/2","3.6662521","0.1791804","3.67(18)","6707.2230","0.2265","6707.2(2)","22564.3967","2205.576531","2.26(22)E+04","0.01567208650222318","0.0015262436816339687","0.0157(15)","","","",""
"13d3/2","11p3/2","2.2583617","0.0692607","2.258(69)","7090.1872","0.2532","7090.2(3)","7248.0505","444.575216","7.25(44)E+03","0.005034128622317576","0.0003165360655568188","0.00503(32)","","","",""
"13d3/2","12p1/2","6.8739359","0.4607511","6.87(46)","12330.1522","0.7656","12330.2(8)","12767.7087","1711.607898","1.28(17)E+04","0.008867803445137962","0.0011858334841129015","0.0089(12)","","","",""
"13d3/2","12p3/2","4.5837832","0.1997656","4.58(20)","13178.0085","0.8745","13178.0(9)","4650.5691","405.353440","4.65(41)E+03","0.003230049613097796","0.0002848571816090683","0.00323(28)","","","",""
"13d3/2","13p1/2","16.3663570","1.7718760","16.4(18)","27756.1896","3.8797","27756(4)","6345.0028","1373.864602","6.3(14)E+03","0.004406917421079378","0.0009523428926179699","0.00441(95)","","","",""
"13d3/2","13p3/2","12.9814720","0.9449360","12.98(94)","30812.8428","4.7812","30813(5)","2917.8294","424.786360","2.92(42)E+03","0.002026576429801163","0.0002960312664815079","0.00203(30)","","","",""
"13d3/2","14p1/2","151.7977600","0.4254400","151.80(43)","217155.2660","237.4736","217200(200)","1139.7955","7.402791","1.1398(74)E+03","0.0007916442093967819","1.3041432395721432e-05","0.000792(13)","","","",""
"13d3/2","14p3/2","69.4155570","0.1162870","69.42(12)","487567.0405","1197.1355","4.88(1)E+05","21.0580","0.170405","2.106(17)E+01","1.4625846687349462e-05","2.5110197445058704e-07","0.00001463(25)","","","",""
"13d3/2","5f5/2","0.4212966","0.0023320","0.4213(23)","1734.6223","1.2036","1735(1)*","17225.3669","194.036482","1.723(19)E+04","0.0119638669522056","0.0002248208445232754","0.01196(22)","","","",""
"13d3/2","6f5/2","1.1013266","0.0065095","1.1013(65)","3071.5436","1.8869","3072(2)*","21201.6426","253.656309","2.120(25)E+04","0.014725586611647318","0.0002825599204753","0.01473(28)","","","",""
"13d3/2","7f5/2","2.4687505","0.0146180","2.469(15)","5287.5175","3.0754","5288(3)*","20883.6433","249.983230","2.088(25)E+04","0.01450472039764298","0.0002784010385998562","0.01450(28)","","","",""
"13d3/2","8f5/2","5.6512571","0.0273407","5.651(27)","9353.7547","8.7494","9354(9)*","19766.9434","199.145499","1.977(20)E+04","0.01372911718254285","0.0002486387496727927","0.01373(25)","","","",""
"13d3/2","9f5/2","15.7365020","0.0078683","15.7365(79)","18655.2442","34.8024","18660(30)*","19320.6131","109.843713","1.932(11)E+04","0.013419118818123629","0.0002166791033791827","0.01342(22)","","","",""
"13d3/2","10f5/2","94.2875920","2.5064780","94.3(25)","58472.0094","341.9037","58500(300)*","22525.3915","1261.102555","2.25(13)E+04","0.01564499546851612","0.000894041102068904","0.01564(89)","","","",""
"13d5/2","7p3/2","0.6581143","0.0075040","0.6581(75)","563.9154","0.0002","563.9154(2)","815599.3840","18599.376382","8.16(19)E+05","0.5521625533183532","0.006298147676576601","0.5522(63)","","","",""
"13d5/2","8p3/2","1.2490141","0.0103931","1.249(10)","1250.1799","0.0011","1250.180(1)","269608.2851","4486.844311","2.696(45)E+05","0.18252539422701852","0.003464201505913742","0.1825(35)","","","",""
"13d5/2","9p3/2","2.1487001","0.0306552","2.149(31)","2330.4835","0.0274","2330.48(3)","123176.9779","3514.699673","1.232(35)E+05","0.08339108144461242","0.0024494032353581056","0.0834(24)","","","",""
"13d5/2","10p3/2","3.6398349","0.0788692","3.640(79)","4066.5863","0.0833","4066.59(8)","66525.6998","2883.006587","6.65(29)E+04","0.04503804318463769","0.001959678426871234","0.0450(20)","","","",""
"13d5/2","11p3/2","6.4373791","0.1942685","6.44(19)","7064.3670","0.2513","7064.4(3)","39693.0501","2395.733182","3.97(24)E+04","0.026872281076266484","0.0016193705368104149","0.0269(16)","","","",""
"13d5/2","12p3/2","12.8674910","0.5425270","12.87(54)","13089.0909","0.8628","13089.1(9)","24933.0468","2102.490418","2.49(21)E+04","0.016879726792874434","0.0014178050077678758","0.0169(14)","","","",""
"13d5/2","13p3/2","35.2339310","2.4284430","35.2(24)","30331.0636","4.6329","30331(5)","15023.6459","2070.973531","1.50(21)E+04","0.010171040870324279","0.0013945746951711468","0.0102(14)","","","",""
"13d5/2","14p3/2","208.5445200","0.2813900","208.54(28)","389635.6906","764.5257","389600(800)","248.2775","1.607738","2.483(16)E+02","0.00016808443087752004","2.5284123319637115e-06","0.0001681(25)","","","",""
"13d5/2","5f5/2","0.1124968","0.0002970","0.11250(30)","1733.0725","1.2014","1733(1)*","821.0057","4.659169","8.210(47)E+02","0.0005558226327186168","8.178862325186294e-06","0.0005558(82)","","","",""
"13d5/2","5f7/2","0.5029187","0.0013007","0.5029(13)","1732.8039","1.2010","1733(1)*","16415.8494","91.516872","1.6416(92)E+04","0.011113565647063627","0.00016286100986380933","0.01111(16)","","","",""
"13d5/2","6f5/2","0.2945926","0.0008394","0.29459(84)","3066.6879","1.8809","3067(2)*","1016.1340","6.085027","1.0161(61)E+03","0.00068792493382413","1.0207518744227192e-05","0.000688(10)","","","",""
"13d5/2","6f7/2","1.3170288","0.0036511","1.3170(37)","3065.9909","1.8801","3066(2)*","20323.2904","118.721874","2.032(12)E+04","0.013758911693715938","0.00020293548688490637","0.01376(20)","","","",""
"13d5/2","7f5/2","0.6609206","0.0018389","0.6609(18)","5273.1444","3.0587","5273(3)*","1006.0177","5.865492","1.0060(59)E+03","0.0006810761973414269","1.0063017283651103e-05","0.000681(10)","","","",""
"13d5/2","7f7/2","2.9549368","0.0079747","2.9549(80)","5271.6697","3.0570","5272(3)*","20126.4823","114.136768","2.013(11)E+04","0.013625672210703918","0.00020008959625933826","0.01363(20)","","","",""
"13d5/2","8f5/2","1.5116065","0.0028578","1.5116(29)","9308.8686","8.6657","9309(9)*","956.5394","4.496374","9.565(45)E+02","0.0006475792350708354","9.304115988516639e-06","0.0006476(93)","","","",""
"13d5/2","8f7/2","6.7583327","0.0121733","6.758(12)","9305.6600","8.6597","9306(9)*","19140.5161","87.234467","1.9141(87)E+04","0.012958170957997325","0.00018534786098264668","0.01296(19)","","","",""
"13d5/2","9f5/2","4.1855593","0.0066811","4.1856(67)","18477.5497","34.1426","18480(30)*","937.7561","5.998755","9.378(60)E+02","0.000634862946102625","9.527747502732566e-06","0.0006349(95)","","","",""
"13d5/2","9f7/2","18.7102850","0.0319090","18.710(32)","18468.6702","34.1098","18470(30)*","18765.9253","122.098661","1.877(12)E+04","0.012704572169072212","0.00019082925701891947","0.01270(19)","","","",""
"13d5/2","10f5/2","24.2388270","0.5123410","24.24(51)","56761.0982","322.1880","56800(300)*","1084.8929","49.444224","1.085(49)E+03","0.0007344748800735289","3.4904229182770245e-05","0.000734(35)","","","",""
"13d5/2","10f7/2","108.2234300","2.3106700","108.2(23)","56700.1103","321.4960","56700(300)*","21697.3620","997.323463","2.17(10)E+04","0.014689161151351332","0.0006944551571892993","0.01469(69)","","","",""